state,districts,crop,year,area,production,yield
Andhra Pradesh,Guntur,Maize,2018,455.0,1945.0,4.27
Andhra Pradesh,Guntur,Maize,2019,674.0,3326.0,4.93
Andhra Pradesh,Guntur,Maize,2020,1119.0,7455.0,6.66
Andhra Pradesh,Guntur,Maize,2021,896.0,4876.0,5.44
Andhra Pradesh,Guntur,Maize,2022,109.0,455.0,4.17
Andhra Pradesh,Kadapa,Maize,2012,1000.0,2000.0,2.0
Andhra Pradesh,Kadapa,Maize,2013,1125.0,4537.0,4.03
Andhra Pradesh,Kadapa,Maize,2014,408.0,1336.0,3.27
Andhra Pradesh,Kadapa,Maize,2015,190.0,671.0,3.53
Andhra Pradesh,Kadapa,Maize,2016,405.0,1714.0,4.23
Andhra Pradesh,Kadapa,Maize,2017,918.0,4585.0,4.99
Andhra Pradesh,Kadapa,Maize,2018,665.0,2673.0,4.02
Andhra Pradesh,Kadapa,Maize,2019,219.0,985.0,4.5
Andhra Pradesh,Kadapa,Maize,2020,699.0,1439.0,2.06
Andhra Pradesh,Kadapa,Maize,2021,693.0,2082.0,3.0
Andhra Pradesh,Kadapa,Maize,2022,627.0,1836.0,2.93
Andhra Pradesh,Kakinada,Maize,2022,184.0,769.0,4.18
Andhra Pradesh,Konaseema,Maize,2022,1.0,4.0,4.0
Andhra Pradesh,Krishna,Maize,2012,5000.0,25000.0,5.0
Andhra Pradesh,Krishna,Maize,2013,7321.0,30368.0,4.15
Andhra Pradesh,Krishna,Maize,2014,4682.0,20048.0,4.28
Andhra Pradesh,Krishna,Maize,2015,3457.0,13956.0,4.04
Andhra Pradesh,Krishna,Maize,2016,4545.0,19716.0,4.34
Andhra Pradesh,Krishna,Maize,2017,5288.0,26789.0,5.07
Andhra Pradesh,Krishna,Maize,2018,4063.0,14261.0,3.51
Andhra Pradesh,Krishna,Maize,2019,3981.0,21028.0,5.28
Andhra Pradesh,Krishna,Maize,2020,4322.0,21182.0,4.9
Andhra Pradesh,Krishna,Maize,2021,4163.0,17360.0,4.17
Andhra Pradesh,Krishna,Maize,2022,73.0,305.0,4.18
Andhra Pradesh,Kurnool,Maize,2012,33000.0,162000.0,4.91
Andhra Pradesh,Kurnool,Maize,2013,38761.0,212333.0,5.48
Andhra Pradesh,Kurnool,Maize,2014,38554.0,138717.0,3.6
Andhra Pradesh,Kurnool,Maize,2015,18239.0,73284.0,4.02
Andhra Pradesh,Kurnool,Maize,2016,27874.0,149600.0,5.37
Andhra Pradesh,Kurnool,Maize,2017,39752.0,221657.0,5.58
Andhra Pradesh,Kurnool,Maize,2018,40845.0,185559.0,4.54
Andhra Pradesh,Kurnool,Maize,2019,30737.0,167271.0,5.44
Andhra Pradesh,Kurnool,Maize,2020,46849.0,181680.0,3.88
Andhra Pradesh,Kurnool,Maize,2021,59252.0,232268.0,3.92
Andhra Pradesh,Kurnool,Maize,2022,4230.0,19200.0,4.54
Andhra Pradesh,Nandyal,Maize,2022,49197.0,222469.0,4.52
Andhra Pradesh,Ntr,Maize,2022,2995.0,13460.0,4.49
Andhra Pradesh,Palnadu,Maize,2022,824.0,4894.0,5.94
Andhra Pradesh,Parvathipuram manyam,Maize,2022,6522.0,24777.0,3.8
Andhra Pradesh,Prakasam,Maize,2012,1000.0,9000.0,9.0
Andhra Pradesh,Prakasam,Maize,2013,3012.0,13006.0,4.32
Andhra Pradesh,Prakasam,Maize,2014,1183.0,4294.0,3.63
Andhra Pradesh,Prakasam,Maize,2015,415.0,2329.0,5.61
Andhra Pradesh,Prakasam,Maize,2016,726.0,2189.0,3.02
Andhra Pradesh,Prakasam,Maize,2017,1727.0,7568.0,4.38
Andhra Pradesh,Prakasam,Maize,2018,1290.0,2327.0,1.8
Andhra Pradesh,Prakasam,Maize,2019,1068.0,7434.0,6.96
Andhra Pradesh,Prakasam,Maize,2020,1799.0,7608.0,4.23
Andhra Pradesh,Prakasam,Maize,2021,3135.0,10443.0,3.33
Andhra Pradesh,Prakasam,Maize,2022,4196.0,19222.0,4.58
Andhra Pradesh,Spsr nellore,Maize,2013,286.0,907.0,3.17
Andhra Pradesh,Spsr nellore,Maize,2014,132.0,437.0,3.31
Andhra Pradesh,Spsr nellore,Maize,2015,78.0,297.0,3.81
Andhra Pradesh,Spsr nellore,Maize,2016,102.0,415.0,4.07
Andhra Pradesh,Spsr nellore,Maize,2017,82.0,349.0,4.26
Andhra Pradesh,Spsr nellore,Maize,2018,254.0,1086.0,4.28
Andhra Pradesh,Spsr nellore,Maize,2019,49.0,183.0,3.73
Andhra Pradesh,Spsr nellore,Maize,2020,128.0,456.0,3.56
Andhra Pradesh,Spsr nellore,Maize,2021,106.0,421.0,3.97
Andhra Pradesh,Spsr nellore,Maize,2022,278.0,940.0,3.38
Andhra Pradesh,Spsr nellore,Maize,2012,1000.0,9000.0,9.0
Andhra Pradesh,Sri sathya sai,Maize,2022,21373.0,52706.0,2.47
Andhra Pradesh,Srikakulam,Maize,2012,6000.0,23000.0,3.83
Andhra Pradesh,Srikakulam,Maize,2013,5752.0,18234.0,3.17
Andhra Pradesh,Srikakulam,Maize,2014,9103.0,36330.0,3.99
Andhra Pradesh,Srikakulam,Maize,2015,10570.0,44013.0,4.16
Andhra Pradesh,Srikakulam,Maize,2016,9989.0,36610.0,3.67
Andhra Pradesh,Srikakulam,Maize,2017,11430.0,47412.0,4.15
Andhra Pradesh,Srikakulam,Maize,2018,14747.0,67394.0,4.57
Andhra Pradesh,Srikakulam,Maize,2019,15975.0,73325.0,4.59
Andhra Pradesh,Srikakulam,Maize,2020,14955.0,47377.0,3.17
Andhra Pradesh,Srikakulam,Maize,2021,14388.0,42171.0,2.93
Andhra Pradesh,Srikakulam,Maize,2022,10277.0,43503.0,4.23
Andhra Pradesh,Tirupati,Maize,2022,40.0,159.0,3.98
Andhra Pradesh,Visakhapatanam,Maize,2012,6000.0,13000.0,2.17
Andhra Pradesh,Visakhapatanam,Maize,2013,5988.0,7820.0,1.31
Andhra Pradesh,Visakhapatanam,Maize,2014,5894.0,9224.0,1.56
Andhra Pradesh,Visakhapatanam,Maize,2015,5310.0,12176.0,2.29
Andhra Pradesh,Visakhapatanam,Maize,2016,5559.0,11101.0,2.0
Andhra Pradesh,Visakhapatanam,Maize,2017,5805.0,10420.0,1.8
Andhra Pradesh,Visakhapatanam,Maize,2018,5814.0,16227.0,2.79
Andhra Pradesh,Visakhapatanam,Maize,2019,4894.0,16512.0,3.37
Andhra Pradesh,Visakhapatanam,Maize,2020,4690.0,14980.0,3.19
Andhra Pradesh,Visakhapatanam,Maize,2021,3440.0,11538.0,3.35
Andhra Pradesh,Visakhapatanam,Maize,2022,30.0,125.0,4.17
Andhra Pradesh,Vizianagaram,Maize,2012,10000.0,40000.0,4.0
Andhra Pradesh,Vizianagaram,Maize,2013,13410.0,40418.0,3.01
Andhra Pradesh,Vizianagaram,Maize,2014,16616.0,47705.0,2.87
Andhra Pradesh,Vizianagaram,Maize,2015,16577.0,62247.0,3.76
Andhra Pradesh,Vizianagaram,Maize,2016,17458.0,81319.0,4.66
Andhra Pradesh,Vizianagaram,Maize,2017,18027.0,86061.0,4.77
Andhra Pradesh,Vizianagaram,Maize,2018,18264.0,86663.0,4.75
Andhra Pradesh,Vizianagaram,Maize,2019,18600.0,99436.0,5.35
Andhra Pradesh,Vizianagaram,Maize,2020,18386.0,73673.0,4.01
Andhra Pradesh,Vizianagaram,Maize,2021,17573.0,70679.0,4.02
Andhra Pradesh,Vizianagaram,Maize,2022,12376.0,52994.0,4.28
Andhra Pradesh,West godavari,Maize,2012,3000.0,16000.0,5.33
Andhra Pradesh,West godavari,Maize,2013,3156.0,12649.0,4.01
Andhra Pradesh,West godavari,Maize,2014,2637.0,15445.0,5.86
Andhra Pradesh,West godavari,Maize,2015,2759.0,14187.0,5.14
Andhra Pradesh,West godavari,Maize,2016,2514.0,14855.0,5.91
Andhra Pradesh,West godavari,Maize,2017,2180.0,10893.0,5.0
Andhra Pradesh,West godavari,Maize,2018,1270.0,7372.0,5.8
Andhra Pradesh,West godavari,Maize,2019,1922.0,11497.0,5.98
Andhra Pradesh,West godavari,Maize,2020,1361.0,5109.0,3.75
Andhra Pradesh,West godavari,Maize,2021,514.0,2706.0,5.26
Andhra Pradesh,West godavari,Maize,2022,210.0,2022.0,9.63
Andhra Pradesh,Alluri sitharama raju,Ragi,2022,14946.0,15394.0,1.03
Andhra Pradesh,Anakapalli,Ragi,2022,3.0,3.0,1.0
Andhra Pradesh,Anantapur,Ragi,2012,2000.0,3000.0,1.5
Andhra Pradesh,Anantapur,Ragi,2013,2055.0,3163.0,1.54
Andhra Pradesh,Anantapur,Ragi,2014,1136.0,1713.0,1.51
Andhra Pradesh,Anantapur,Ragi,2015,1214.0,2651.0,2.18
Andhra Pradesh,Anantapur,Ragi,2016,1108.0,2345.0,2.12
Andhra Pradesh,Anantapur,Ragi,2017,1641.0,3833.0,2.34
Andhra Pradesh,Anantapur,Ragi,2018,1055.0,2095.0,1.99
Andhra Pradesh,Anantapur,Ragi,2019,1337.0,2491.0,1.86
Andhra Pradesh,Anantapur,Ragi,2020,2400.0,4054.0,1.69
Andhra Pradesh,Anantapur,Ragi,2021,2505.0,1548.0,0.62
Andhra Pradesh,Anantapur,Ragi,2022,40.0,45.0,1.13
Andhra Pradesh,Annamayya,Ragi,2022,291.0,448.0,1.54
Andhra Pradesh,Bapatla,Ragi,2022,168.0,154.0,0.92
Andhra Pradesh,Chittoor,Ragi,2012,6000.0,6000.0,1.0
Andhra Pradesh,Chittoor,Ragi,2013,8006.0,10512.0,1.31
Andhra Pradesh,Chittoor,Ragi,2014,4556.0,3686.0,0.81
Andhra Pradesh,Chittoor,Ragi,2015,5197.0,5582.0,1.07
Andhra Pradesh,Chittoor,Ragi,2016,4333.0,1738.0,0.4
Andhra Pradesh,Chittoor,Ragi,2017,5904.0,7433.0,1.26
Andhra Pradesh,Chittoor,Ragi,2018,4620.0,7503.0,1.62
Andhra Pradesh,Chittoor,Ragi,2019,5066.0,7847.0,1.55
Andhra Pradesh,Chittoor,Ragi,2020,5503.0,6400.0,1.16
Andhra Pradesh,Chittoor,Ragi,2021,3408.0,4229.0,1.24
Andhra Pradesh,Chittoor,Ragi,2022,2238.0,2771.0,1.24
Andhra Pradesh,East godavari,Ragi,2012,1000.0,1000.0,1.0
Andhra Pradesh,East godavari,Ragi,2013,1194.0,1005.0,0.84
Andhra Pradesh,East godavari,Ragi,2014,406.0,387.0,0.95
Andhra Pradesh,East godavari,Ragi,2015,225.0,191.0,0.85
Andhra Pradesh,East godavari,Ragi,2016,252.0,253.0,1.0
Andhra Pradesh,East godavari,Ragi,2017,295.0,291.0,0.99
Andhra Pradesh,East godavari,Ragi,2018,267.0,290.0,1.09
Andhra Pradesh,East godavari,Ragi,2019,139.0,119.0,0.86
Andhra Pradesh,East godavari,Ragi,2020,326.0,379.0,1.16
Andhra Pradesh,East godavari,Ragi,2021,316.0,276.0,0.87
Andhra Pradesh,Eluru,Ragi,2022,1.0,1.0,1.0
Andhra Pradesh,Guntur,Ragi,2013,6.0,5.0,0.83
Andhra Pradesh,Guntur,Ragi,2014,400.0,595.0,1.49
Andhra Pradesh,Guntur,Ragi,2015,198.0,92.0,0.46
Andhra Pradesh,Guntur,Ragi,2016,648.0,463.0,0.71
Andhra Pradesh,Guntur,Ragi,2017,371.0,339.0,0.91
Andhra Pradesh,Guntur,Ragi,2018,918.0,764.0,0.83
Andhra Pradesh,Guntur,Ragi,2019,1175.0,1406.0,1.2
Andhra Pradesh,Guntur,Ragi,2020,1954.0,1694.0,0.87
Andhra Pradesh,Guntur,Ragi,2021,537.0,345.0,0.64
Andhra Pradesh,Kadapa,Ragi,2013,21.0,29.0,1.38
Andhra Pradesh,Kadapa,Ragi,2014,11.0,10.0,0.91
Andhra Pradesh,Kadapa,Ragi,2015,7.0,9.0,1.29
Andhra Pradesh,Kadapa,Ragi,2016,19.0,14.0,0.74
Andhra Pradesh,Kadapa,Ragi,2017,16.0,24.0,1.5
Andhra Pradesh,Kadapa,Ragi,2018,10.0,17.0,1.7
Andhra Pradesh,Kadapa,Ragi,2020,24.0,32.0,1.33
Andhra Pradesh,Kadapa,Ragi,2021,6.0,6.0,1.0
Andhra Pradesh,Kadapa,Ragi,2022,3.0,3.0,1.0
Andhra Pradesh,Kadapa,Ragi,2019,57.0,113.0,1.98
Andhra Pradesh,Kurnool,Ragi,2020,1.0,1.0,1.0
Andhra Pradesh,Kurnool,Ragi,2021,2.0,2.0,1.0
Andhra Pradesh,Kurnool,Ragi,2022,2.0,6.0,3.0
Andhra Pradesh,Nandyal,Ragi,2022,1.0,3.0,3.0
Andhra Pradesh,Palnadu,Ragi,2022,1.0,1.0,1.0
Andhra Pradesh,Parvathipuram manyam,Ragi,2022,604.0,792.0,1.31
Andhra Pradesh,Prakasam,Ragi,2013,120.0,101.0,0.84
Andhra Pradesh,Prakasam,Ragi,2014,24.0,23.0,0.96
Andhra Pradesh,Prakasam,Ragi,2015,65.0,55.0,0.85
Andhra Pradesh,Prakasam,Ragi,2016,3.0,3.0,1.0
Andhra Pradesh,Prakasam,Ragi,2017,31.0,31.0,1.0
Andhra Pradesh,Prakasam,Ragi,2018,29.0,31.0,1.07
Andhra Pradesh,Prakasam,Ragi,2019,33.0,37.0,1.12
Andhra Pradesh,Prakasam,Ragi,2020,19.0,20.0,1.05
Andhra Pradesh,Prakasam,Ragi,2021,54.0,48.0,0.89
Andhra Pradesh,Prakasam,Ragi,2022,9.0,9.0,1.0
Andhra Pradesh,Prakasam,Ragi,2012,1000.0,2000.0,2.0
Andhra Pradesh,Spsr nellore,Ragi,2013,66.0,56.0,0.85
Andhra Pradesh,Spsr nellore,Ragi,2014,34.0,32.0,0.94
Andhra Pradesh,Spsr nellore,Ragi,2015,22.0,19.0,0.86
Andhra Pradesh,Spsr nellore,Ragi,2016,101.0,102.0,1.01
Andhra Pradesh,Spsr nellore,Ragi,2017,59.0,58.0,0.98
Andhra Pradesh,Spsr nellore,Ragi,2018,110.0,119.0,1.08
Andhra Pradesh,Spsr nellore,Ragi,2019,22.0,32.0,1.45
Andhra Pradesh,Spsr nellore,Ragi,2020,68.0,81.0,1.19
Andhra Pradesh,Spsr nellore,Ragi,2021,50.0,85.0,1.7
Andhra Pradesh,Spsr nellore,Ragi,2022,31.0,32.0,1.03
Andhra Pradesh,Sri sathya sai,Ragi,2022,3661.0,3756.0,1.03
Andhra Pradesh,Srikakulam,Ragi,2013,331.0,333.0,1.01
Andhra Pradesh,Srikakulam,Ragi,2014,207.0,277.0,1.34
Andhra Pradesh,Srikakulam,Ragi,2015,291.0,373.0,1.28
Andhra Pradesh,Srikakulam,Ragi,2016,250.0,409.0,1.64
Andhra Pradesh,Srikakulam,Ragi,2017,154.0,247.0,1.6
Andhra Pradesh,Srikakulam,Ragi,2018,253.0,322.0,1.27
Andhra Pradesh,Srikakulam,Ragi,2019,206.0,270.0,1.31
Andhra Pradesh,Srikakulam,Ragi,2020,138.0,157.0,1.14
Andhra Pradesh,Srikakulam,Ragi,2021,40.0,69.0,1.73
Andhra Pradesh,Srikakulam,Ragi,2022,18.0,19.0,1.06
Andhra Pradesh,Srikakulam,Ragi,2012,1000.0,1000.0,1.0
Andhra Pradesh,Tirupati,Ragi,2022,8.0,9.0,1.13
Andhra Pradesh,Visakhapatanam,Ragi,2012,22000.0,21000.0,0.95
Andhra Pradesh,Visakhapatanam,Ragi,2013,22786.0,19300.0,0.85
Andhra Pradesh,Visakhapatanam,Ragi,2014,20880.0,19982.0,0.96
Andhra Pradesh,Visakhapatanam,Ragi,2015,17955.0,15082.0,0.84
Andhra Pradesh,Visakhapatanam,Ragi,2016,19248.0,19267.0,1.0
Andhra Pradesh,Visakhapatanam,Ragi,2017,16731.0,16681.0,1.0
Andhra Pradesh,Visakhapatanam,Ragi,2018,16623.0,18235.0,1.1
Andhra Pradesh,Visakhapatanam,Ragi,2019,17859.0,19859.0,1.11
Andhra Pradesh,Visakhapatanam,Ragi,2020,16528.0,17189.0,1.04
Andhra Pradesh,Visakhapatanam,Ragi,2021,15708.0,13682.0,0.87
Andhra Pradesh,Visakhapatanam,Ragi,2022,8.0,8.0,1.0
Andhra Pradesh,Vizianagaram,Ragi,2012,2000.0,4000.0,2.0
Andhra Pradesh,Vizianagaram,Ragi,2013,2230.0,1708.0,0.77
Andhra Pradesh,Vizianagaram,Ragi,2014,1488.0,1244.0,0.84
Andhra Pradesh,Vizianagaram,Ragi,2015,1627.0,1440.0,0.89
Andhra Pradesh,Vizianagaram,Ragi,2016,1583.0,1505.0,0.95
Andhra Pradesh,Vizianagaram,Ragi,2017,1809.0,1530.0,0.85
Andhra Pradesh,Vizianagaram,Ragi,2018,1026.0,855.0,0.83
Andhra Pradesh,Vizianagaram,Ragi,2019,998.0,1258.0,1.26
Andhra Pradesh,Vizianagaram,Ragi,2020,908.0,1299.0,1.43
Andhra Pradesh,Vizianagaram,Ragi,2021,506.0,526.0,1.04
Andhra Pradesh,Vizianagaram,Ragi,2022,32.0,33.0,1.03
Andhra Pradesh,West godavari,Ragi,2013,206.0,173.0,0.84
Andhra Pradesh,West godavari,Ragi,2016,2.0,2.0,1.0
Andhra Pradesh,West godavari,Ragi,2012,38000.0,41000.0,1.08
Andhra Pradesh,West godavari,Ragi,2014,33440.0,34400.0,1.03
Andhra Pradesh,West godavari,Ragi,2015,31172.0,33974.0,1.09
Andhra Pradesh,West godavari,Ragi,2017,34450.0,43989.0,1.28
Andhra Pradesh,West godavari,Ragi,2018,32142.0,43320.0,1.35
Andhra Pradesh,West godavari,Ragi,2019,33553.0,44298.0,1.32
Andhra Pradesh,West godavari,Ragi,2020,33036.0,39548.0,1.2
Andhra Pradesh,West godavari,Ragi,2021,30073.0,31203.0,1.04
Andhra Pradesh,West godavari,Ragi,2022,26981.0,32489.0,1.2
Andhra Pradesh,Alluri sitharama raju,Rice,2022,56605.0,169077.0,2.99
Andhra Pradesh,Anakapalli,Rice,2022,58204.0,182929.0,3.14
Andhra Pradesh,Anantapur,Rice,2012,22000.0,58000.0,2.64
Andhra Pradesh,Anantapur,Rice,2013,28114.0,59377.0,2.11
Andhra Pradesh,Anantapur,Rice,2014,22658.0,68155.0,3.01
Andhra Pradesh,Anantapur,Rice,2015,20033.0,61012.0,3.05
Andhra Pradesh,Anantapur,Rice,2016,17983.0,44138.0,2.45
Andhra Pradesh,Anantapur,Rice,2017,12293.0,30831.0,2.51
Andhra Pradesh,Anantapur,Rice,2018,21938.0,58673.0,2.67
Andhra Pradesh,Anantapur,Rice,2019,18209.0,65726.0,3.61
Andhra Pradesh,Anantapur,Rice,2020,20037.0,54581.0,2.72
Andhra Pradesh,Anantapur,Rice,2021,23267.0,48411.0,2.08
Andhra Pradesh,Anantapur,Rice,2022,21151.0,78103.0,3.69
Andhra Pradesh,Annamayya,Rice,2022,11171.0,36351.0,3.25
Andhra Pradesh,Bapatla,Rice,2022,99437.0,412133.0,4.14
Andhra Pradesh,Chittoor,Rice,2012,13000.0,45000.0,3.46
Andhra Pradesh,Chittoor,Rice,2013,15206.0,48766.0,3.21
Andhra Pradesh,Chittoor,Rice,2014,13304.0,44462.0,3.34
Andhra Pradesh,Chittoor,Rice,2015,9476.0,32587.0,3.44
Andhra Pradesh,Chittoor,Rice,2016,22905.0,78527.0,3.43
Andhra Pradesh,Chittoor,Rice,2017,15061.0,53768.0,3.57
Andhra Pradesh,Chittoor,Rice,2018,17422.0,64122.0,3.68
Andhra Pradesh,Chittoor,Rice,2019,10664.0,42981.0,4.03
Andhra Pradesh,Chittoor,Rice,2020,29724.0,108006.0,3.63
Andhra Pradesh,Chittoor,Rice,2021,38721.0,135704.0,3.5
Andhra Pradesh,Chittoor,Rice,2022,12287.0,36828.0,3.0
Andhra Pradesh,East godavari,Rice,2012,232000.0,356000.0,1.53
Andhra Pradesh,East godavari,Rice,2013,235159.0,434104.0,1.85
Andhra Pradesh,East godavari,Rice,2014,226072.0,681833.0,3.02
Andhra Pradesh,East godavari,Rice,2015,227836.0,696471.0,3.06
Andhra Pradesh,East godavari,Rice,2016,220489.0,737644.0,3.35
Andhra Pradesh,East godavari,Rice,2017,225683.0,771836.0,3.42
Andhra Pradesh,East godavari,Rice,2018,222214.0,830017.0,3.74
Andhra Pradesh,East godavari,Rice,2019,221042.0,744209.0,3.37
Andhra Pradesh,East godavari,Rice,2020,220431.0,498020.0,2.26
Andhra Pradesh,East godavari,Rice,2021,229825.0,533960.0,2.32
Andhra Pradesh,East godavari,Rice,2022,76252.0,279665.0,3.67
Andhra Pradesh,Eluru,Rice,2022,89222.0,359679.0,4.03
Andhra Pradesh,Guntur,Rice,2012,175000.0,608000.0,3.47
Andhra Pradesh,Guntur,Rice,2013,280060.0,912716.0,3.26
Andhra Pradesh,Guntur,Rice,2014,255607.0,1000190.0,3.91
Andhra Pradesh,Guntur,Rice,2015,160608.0,465820.0,2.9
Andhra Pradesh,Guntur,Rice,2016,163747.0,685336.0,4.19
Andhra Pradesh,Guntur,Rice,2017,183828.0,766563.0,4.17
Andhra Pradesh,Guntur,Rice,2018,216433.0,857796.0,3.96
Andhra Pradesh,Guntur,Rice,2019,220272.0,877858.0,3.99
Andhra Pradesh,Guntur,Rice,2020,213628.0,668086.0,3.13
Andhra Pradesh,Guntur,Rice,2021,222643.0,653977.0,2.94
Andhra Pradesh,Guntur,Rice,2022,61705.0,258966.0,4.2
Andhra Pradesh,Kadapa,Rice,2012,24000.0,62000.0,2.58
Andhra Pradesh,Kadapa,Rice,2013,51753.0,148842.0,2.88
Andhra Pradesh,Kadapa,Rice,2014,42124.0,155648.0,3.69
Andhra Pradesh,Kadapa,Rice,2015,18625.0,50337.0,2.7
Andhra Pradesh,Kadapa,Rice,2016,44388.0,146747.0,3.31
Andhra Pradesh,Kadapa,Rice,2017,30717.0,70496.0,2.3
Andhra Pradesh,Kadapa,Rice,2018,39041.0,126779.0,3.25
Andhra Pradesh,Kadapa,Rice,2019,32647.0,99769.0,3.06
Andhra Pradesh,Kadapa,Rice,2020,36780.0,70201.0,1.91
Andhra Pradesh,Kadapa,Rice,2021,52146.0,87223.0,1.67
Andhra Pradesh,Kadapa,Rice,2022,27616.0,88721.0,3.21
Andhra Pradesh,Kakinada,Rice,2022,89585.0,283866.0,3.17
Andhra Pradesh,Konaseema,Rice,2022,56241.0,173335.0,3.08
Andhra Pradesh,Krishna,Rice,2012,253000.0,908000.0,3.59
Andhra Pradesh,Krishna,Rice,2013,264371.0,773285.0,2.92
Andhra Pradesh,Krishna,Rice,2014,235212.0,788901.0,3.35
Andhra Pradesh,Krishna,Rice,2015,210818.0,707083.0,3.35
Andhra Pradesh,Krishna,Rice,2016,215895.0,833499.0,3.86
Andhra Pradesh,Krishna,Rice,2017,235984.0,930721.0,3.94
Andhra Pradesh,Krishna,Rice,2018,245815.0,1022427.0,4.16
Andhra Pradesh,Krishna,Rice,2019,243863.0,945538.0,3.88
Andhra Pradesh,Krishna,Rice,2020,250926.0,812833.0,3.24
Andhra Pradesh,Krishna,Rice,2021,247769.0,846875.0,3.42
Andhra Pradesh,Krishna,Rice,2022,162774.0,646104.0,3.97
Andhra Pradesh,Kurnool,Rice,2012,72000.0,277000.0,3.85
Andhra Pradesh,Kurnool,Rice,2013,92596.0,340383.0,3.68
Andhra Pradesh,Kurnool,Rice,2014,91569.0,361514.0,3.95
Andhra Pradesh,Kurnool,Rice,2015,46316.0,145993.0,3.15
Andhra Pradesh,Kurnool,Rice,2016,79264.0,322068.0,4.06
Andhra Pradesh,Kurnool,Rice,2017,59592.0,206963.0,3.47
Andhra Pradesh,Kurnool,Rice,2018,88858.0,346199.0,3.9
Andhra Pradesh,Kurnool,Rice,2019,82759.0,329605.0,3.98
Andhra Pradesh,Kurnool,Rice,2020,83979.0,247240.0,2.94
Andhra Pradesh,Kurnool,Rice,2021,85481.0,265761.0,3.11
Andhra Pradesh,Kurnool,Rice,2022,11676.0,39426.0,3.38
Andhra Pradesh,Nandyal,Rice,2022,64432.0,250121.0,3.88
Andhra Pradesh,Ntr,Rice,2022,46135.0,180573.0,3.91
Andhra Pradesh,Palnadu,Rice,2022,38621.0,144751.0,3.75
Andhra Pradesh,Parvathipuram manyam,Rice,2022,71419.0,237456.0,3.32
Andhra Pradesh,Prakasam,Rice,2012,18000.0,64000.0,3.56
Andhra Pradesh,Prakasam,Rice,2013,58034.0,213391.0,3.68
Andhra Pradesh,Prakasam,Rice,2014,31764.0,121783.0,3.83
Andhra Pradesh,Prakasam,Rice,2015,14187.0,61438.0,4.33
Andhra Pradesh,Prakasam,Rice,2016,19297.0,64177.0,3.33
Andhra Pradesh,Prakasam,Rice,2017,27547.0,107543.0,3.9
Andhra Pradesh,Prakasam,Rice,2018,27778.0,102036.0,3.67
Andhra Pradesh,Prakasam,Rice,2019,29872.0,111711.0,3.74
Andhra Pradesh,Prakasam,Rice,2020,26622.0,90446.0,3.4
Andhra Pradesh,Prakasam,Rice,2021,33260.0,102419.0,3.08
Andhra Pradesh,Prakasam,Rice,2022,12432.0,41051.0,3.3
Andhra Pradesh,Spsr nellore,Rice,2012,54000.0,214000.0,3.96
Andhra Pradesh,Spsr nellore,Rice,2013,32241.0,115455.0,3.58
Andhra Pradesh,Spsr nellore,Rice,2014,62232.0,232561.0,3.74
Andhra Pradesh,Spsr nellore,Rice,2015,30413.0,110683.0,3.64
Andhra Pradesh,Spsr nellore,Rice,2016,73827.0,287991.0,3.9
Andhra Pradesh,Spsr nellore,Rice,2017,21184.0,81029.0,3.83
Andhra Pradesh,Spsr nellore,Rice,2018,26638.0,94011.0,3.53
Andhra Pradesh,Spsr nellore,Rice,2019,16680.0,64015.0,3.84
Andhra Pradesh,Spsr nellore,Rice,2020,88911.0,320079.0,3.6
Andhra Pradesh,Spsr nellore,Rice,2021,52223.0,196602.0,3.76
Andhra Pradesh,Spsr nellore,Rice,2022,24534.0,94995.0,3.87
Andhra Pradesh,Sri sathya sai,Rice,2022,4317.0,11187.0,2.59
Andhra Pradesh,Srikakulam,Rice,2012,206000.0,521000.0,2.53
Andhra Pradesh,Srikakulam,Rice,2013,199717.0,347108.0,1.74
Andhra Pradesh,Srikakulam,Rice,2014,205485.0,434806.0,2.12
Andhra Pradesh,Srikakulam,Rice,2015,204003.0,470320.0,2.31
Andhra Pradesh,Srikakulam,Rice,2016,203411.0,605174.0,2.98
Andhra Pradesh,Srikakulam,Rice,2017,210682.0,531129.0,2.52
Andhra Pradesh,Srikakulam,Rice,2018,209426.0,431177.0,2.06
Andhra Pradesh,Srikakulam,Rice,2019,209640.0,594503.0,2.84
Andhra Pradesh,Srikakulam,Rice,2020,195124.0,504643.0,2.59
Andhra Pradesh,Srikakulam,Rice,2021,197038.0,514680.0,2.61
Andhra Pradesh,Srikakulam,Rice,2022,151116.0,473679.0,3.13
Andhra Pradesh,Tirupati,Rice,2022,21884.0,85187.0,3.89
Andhra Pradesh,Visakhapatanam,Rice,2012,99000.0,142000.0,1.43
Andhra Pradesh,Visakhapatanam,Rice,2013,98637.0,171530.0,1.74
Andhra Pradesh,Visakhapatanam,Rice,2014,98190.0,159755.0,1.63
Andhra Pradesh,Visakhapatanam,Rice,2015,103090.0,219339.0,2.13
Andhra Pradesh,Visakhapatanam,Rice,2016,105460.0,237203.0,2.25
Andhra Pradesh,Visakhapatanam,Rice,2017,104922.0,218972.0,2.09
Andhra Pradesh,Visakhapatanam,Rice,2018,99900.0,168397.0,1.69
Andhra Pradesh,Visakhapatanam,Rice,2019,96998.0,230642.0,2.38
Andhra Pradesh,Visakhapatanam,Rice,2020,102722.0,249848.0,2.43
Andhra Pradesh,Visakhapatanam,Rice,2021,98935.0,244463.0,2.47
